Index,Hogwarts_House,First_Name,Last_Name,Birthday,Best_Hand,Arithmancy,Astronomy,Herbology,Defense_Against_the_Dark_Arts,Divination,Muggle_Studies,Ancient_Runes,History_of_Magic,Transfiguration,Potions,Care_of_Magical_Creatures,Charms,Flying
109,Gryffindor,Rashad,Massie,1997-06-29,0,62442.0,741.3409427247833,-1.3542832920553831,-7.413409427247831,7.783,-560.006130689935,597.7039642230521,-7.018531981033775,946.5523564245456,-1.14951082500442,0.5535948439413207,-252.15187,219.3
110,Ravenclaw,Ron,Hein,2000-12-12,1,46540.0,-596.6361937636419,5.4231670616122765,5.966361937636419,4.101,455.2385437675364,612.3042514023821,4.617962264632348,1038.9382573295873,6.9347625606291,-1.5483542701794208,-230.56534,21.25
111,Gryffindor,Dick,Enos,2001-03-18,0,47266.0,469.4059601258023,-5.529584365411202,-4.694059601258023,3.981,-520.9485966422131,622.3857795225591,-4.622835308067772,957.758514994862,5.3516419173430565,1.5883960374994828,-253.08888,196.78
112,Hufflepuff,Lawerence,Sorensen,1999-09-25,0,65283.0,389.2024319182311,5.804108097003042,-3.892024319182312,4.397,-449.0436916844738,425.2180272629188,5.322114768983852,1043.5728290377783,4.422417284799975,-0.3894867037299379,-243.78056,-13.04
113,Gryffindor,Billy,Le,1997-01-30,0,22398.0,599.5852111840952,-5.705504055909232,-5.995852111840954,4.66,-569.9967720898802,596.599814445475,-3.767260727505999,952.401218607206,6.477809370926361,0.4112315305903757,-252.61465,217.25
114,Slytherin,Esteban,Milne,2001-07-12,0,42359.0,-562.6819044344254,-6.000505974326996,5.626819044344254,-5.214,-529.9790418575392,375.728085285858,6.407741514386897,1056.650318791638,10.623115092006325,-0.4461055089357852,-249.61248,-97.27
115,Gryffindor,Wilford,Stewart,2001-05-02,1,35843.0,489.89425324822,-3.6530554555555073,-4.8989425324822005,6.509,-349.7733274236956,627.3851026449479,-4.990578109673786,972.2727747958672,4.661388683799714,1.0580512403618028,-248.8942,201.19
116,Gryffindor,Scarlett,Reyes,2001-11-01,1,41153.0,299.15988793687285,-6.188562987388673,-2.9915988793687287,5.301,-460.6612894818784,565.3682291860599,-5.7876458677834455,934.3390401041092,-0.1815098639308221,-1.1287205243874516,-252.18504,183.15
117,Gryffindor,Van,Bearden,1997-12-15,0,51005.0,703.2985890341223,-3.691706482968064,-7.032985890341222,5.396,-718.6084672028627,598.5899269585208,-6.100922865214429,933.6425612445884,1.7445476423581798,0.6104043636926044,-254.7511,237.12
118,Ravenclaw,Bryon,Small,1997-03-21,0,38144.0,-463.7481242647566,4.067800533689656,4.637481242647566,4.716,481.94971977953537,595.4897379943877,4.79371428940726,1051.2926929529888,8.063913863244691,0.1893484953240747,-231.4406,7.21
119,Gryffindor,Dan,Whitt,2001-10-28,0,43174.0,666.1027100731758,-3.7987627805183455,-6.661027100731754,5.337,-512.1227025225447,614.7657965558212,-4.734302228187473,965.214770858404,5.143056633733703,-1.0281133022192503,-252.364,208.29
120,Gryffindor,Jeff,Ernst,1998-02-23,0,32262.0,791.1833391441772,-2.6006437718342896,-7.911833391441772,8.042,-542.2729290410913,536.7796445862099,-6.272048189931038,937.8606073393432,-1.4048837129040712,0.4511973960368234,-252.1266,221.15
121,Slytherin,Sammie,Zimmerman,2001-09-30,1,43554.0,-504.6721595953056,-5.39052417277721,5.0467215959530565,-3.555,-477.0412098100229,415.6170329594536,6.743407605252114,1038.294797318717,10.35371257616464,0.4496306846126323,-248.00827,-74.44
122,Slytherin,Renaldo,Cushing,1997-05-13,0,37115.0,-611.8966141749132,-5.612528220440685,6.118966141749133,-6.691,-713.0879484684998,323.4515005267623,5.323453249020779,1090.201068462954,11.093163527645846,0.2047321886027976,-250.79363,-110.75
123,Hufflepuff,Saundra,Low,1999-09-12,1,63995.0,441.156982392476,6.1608160861465295,-4.411569823924759,3.586,-463.238086252921,322.22165536711805,4.887882933957645,1058.3281001327096,1.3000739243146828,-0.5229390669604774,-245.92806,-57.46
124,Gryffindor,Alberto,Michaels,1999-09-30,0,39731.0,660.8558858847127,-2.811463112509757,-6.608558858847128,6.503,-601.0012534685634,608.6887585885438,-5.376520300137536,974.1762252515224,4.579109237637884,-0.9599175291104838,-250.98261,215.49
125,Hufflepuff,Lauren,Provost,1997-01-21,1,44378.0,478.93829913883127,3.2705984981449454,-4.7893829913883135,7.217,-399.89268902651605,413.39553376675576,7.7617714151593935,1043.4073320460702,6.384901265983324,-0.7276334066524749,-241.89849,-43.13
126,Hufflepuff,Carmel,Olivares,1997-10-25,0,57084.0,476.6835504564386,3.020527660191415,-4.766835504564386,7.775,-649.92791442077,444.9434954864912,4.44375676474414,1062.2976840573992,6.181211732032223,-1.0024516120601843,-243.31048,-17.02
127,Hufflepuff,Fletcher,Wingfield,1997-01-28,1,71129.0,281.6377537719174,5.647298066086288,-2.8163775377191747,3.73,-547.6220495164306,348.35672446399064,7.324278747993341,1061.1714228849278,3.6157278302975295,-0.4118524723200033,-244.14334,-87.64
128,Hufflepuff,Omer,Carrera,2001-10-13,0,52049.0,374.5028644248592,5.626831896681051,-3.745028644248591,5.501,-680.5592044941733,405.49289976007606,9.986958490100893,1058.9222721807582,8.847001568308011,-0.1385371563373891,-241.08842,-56.51
129,Slytherin,Lucio,Negron,1999-01-08,0,67129.0,-500.83168103074087,-5.6287442668394725,5.0083168103074085,-4.98,-145.46668812709308,437.7989845658098,5.022475789370106,1008.6744112401936,6.517021695696429,0.352831082075522,-250.63658,-69.99
130,Ravenclaw,Patrick,Cox,1999-10-04,0,59354.0,-306.2672492390175,8.272247367308207,3.0626724923901745,5.271,225.08781630031987,555.1066962558068,4.985539976010919,1026.1499104491404,3.4719460642262847,0.3371460716549843,-232.47976,19.37
131,Hufflepuff,Chong,Woodard,2000-03-20,1,34543.0,650.9465307558138,5.166446839060284,-6.509465307558137,4.846,-324.32360263064425,380.1346584525196,3.5398941286868344,1038.3852286061554,3.4148113499108765,1.1029135122944909,-245.30497,27.31
132,Hufflepuff,Nan,Hurley,1999-04-20,0,57873.0,338.82293086693727,7.329863878135122,-3.3882293086693736,4.189,-616.8391787647063,426.94975282618486,2.3272451943555783,1052.1644381491808,3.4168291515109006,0.8036904220336857,-243.45278,38.9
133,Hufflepuff,Jonah,Rosa,1997-04-07,1,54696.0,445.8123504230733,1.604080645386337,-4.458123504230733,7.328,-626.5379030304357,394.2019539453881,7.635448725839431,1070.4105816296906,7.402755763372745,0.2994655621147721,-243.53251,-85.17
134,Gryffindor,Jayson,Somerville,2001-06-23,0,42547.0,426.45154456395215,-2.8706729935202016,-4.264515445639522,7.05,-582.9211907174829,606.9511449390733,-4.982394922905653,995.840619724278,4.793895003848593,-0.661986196739527,-248.28095,177.61
135,Ravenclaw,Laura,Everett,2000-03-12,1,39228.0,-383.086623724472,4.7709417415073245,3.8308662372447206,5.832,582.8250196894138,615.9485447610764,4.417154625743303,1068.5398886509752,8.828469083620412,0.6031370544990369,-230.17467,5.66
136,Gryffindor,Roy,Delossantos,2000-08-28,0,53431.0,458.3909154797474,-5.195214988185951,-4.583909154797474,4.271,-476.143263717865,630.2490136557295,-4.3993626871966685,960.7178996289572,5.1987748614103975,1.0142778768826,-252.56696,186.08
137,Gryffindor,Clinton,Hemphill,2000-01-13,1,38984.0,498.8515227163389,-4.72777708858731,-4.988515227163389,7.004,42.24843247278108,648.8820637240212,-1.8321128566375853,986.2387814924612,7.323180071302537,-0.4725118722427806,-246.82635,137.9
138,Ravenclaw,Eldon,Hutson,2000-11-22,1,41173.0,-544.0067552335277,6.354748419748845,5.440067552335278,4.951,445.99328728750993,586.5497458798066,5.762430794435655,1065.8739977371272,8.168992185957858,-1.738913379179336,-228.98087,-8.41
139,Hufflepuff,Carmen,Champion,2000-11-07,0,68697.0,539.817622195028,4.12080291200291,-5.398176221950281,5.97,-641.8771539778286,394.06752811728296,3.659346404900528,1067.330700310418,3.857594473158757,-0.5479424983256803,-246.10102,-34.57
140,Gryffindor,Maggie,Damron,1998-06-02,1,62042.0,476.2530837143403,-4.368506424964557,-4.762530837143403,5.802,-585.9517245498463,572.8403769320282,-5.275262067619121,955.57285922298,0.639725633452406,-1.1448344648640176,-252.9695,163.15
141,Hufflepuff,Raymundo,Cooksey,1999-04-16,1,60975.0,417.87412738761526,6.231948653378532,-4.178741273876153,6.4,-561.6842237595636,377.1870268970792,5.981996899425679,1054.7326507684036,3.104147980486049,0.2237700792806665,-242.47435,-44.31
142,Ravenclaw,Marty,Herrin,2000-06-20,1,57532.0,-539.4599817797457,3.2411885701974947,5.394599817797457,5.16,254.99485732415616,639.3262584764062,5.393172189630898,1028.2103037574868,8.073240797461697,0.2168218645779212,-232.18652,12.05
143,Ravenclaw,Rose,Torres,1997-12-16,1,55371.0,-547.5567676599428,7.140489002772678,5.47556767659943,5.138,409.3729203396052,585.1080820440028,4.634795640063025,1042.6214310907126,4.742602440999928,-0.8365459311603338,-230.03135,4.41
144,Hufflepuff,Augusta,Blanchard,2001-09-13,1,39874.0,658.6907505621286,6.6174847663589365,-6.586907505621286,2.858,-496.6530394619683,378.1014187422952,1.3530138258308622,1049.2652539866478,3.2872279261220383,-0.1338135441544775,-247.34739,61.58
145,Ravenclaw,Aretha,Trice,1996-11-08,0,79428.0,-281.4286789956169,4.945813453890494,2.814286789956169,6.583,517.679244892362,608.3003162088287,5.122940005570913,1036.250231706285,4.484910400050921,-0.7669961802704965,-233.16651,-32.36
146,Ravenclaw,Lorenzo,Bundy,1999-11-23,0,87138.0,-365.47166111582845,-6.6718089774476885,3.654716611158285,-7.125,-501.8877333413019,387.83613224479865,6.0298670334943845,1033.374715892715,8.248788657581947,1.3835783781876474,-255.96693,-120.43
147,Hufflepuff,Valentina,Gibson,1997-04-26,0,53960.0,505.681327072416,6.049238885737318,-5.05681327072416,4.136,-457.606407640011,387.68178055707983,1.6309298190349684,1047.4329375994148,1.6857734765235663,0.4470020411128702,-245.93674,26.64
148,Hufflepuff,Ali,Battles,1999-06-25,0,44095.0,626.1834382824775,5.415559805061089,-6.261834382824775,5.311,-333.0634198414465,386.8046962172157,7.2247534761746754,1034.6360007394928,5.0946255429291165,0.8764597225763691,-243.82131,-17.54
149,Slytherin,Stacey,Wu,1997-10-08,0,31210.0,-525.9697368184118,-3.5898117534314826,5.259697368184118,-3.002,-626.5853562289046,412.152266543836,4.59961082081642,1062.5296446379357,10.582996057867122,0.2384106189083935,-246.34111,-38.68
150,Slytherin,Johnathon,Odom,1997-08-20,0,58492.0,-272.03517346197657,-7.493774610990652,2.720351734619766,-4.77,-351.55253978720594,449.87630545327767,6.679820255918294,1034.3483259915183,12.128236745615885,-0.1239578319919796,-252.31929,-78.63
151,Hufflepuff,Geoffrey,Joyce,1998-04-09,0,62429.0,495.5887741908954,4.16319347542818,-4.955887741908954,5.646,-616.2838916880063,394.6245135449816,4.240603841766073,1063.0593209928766,4.3828146595856055,-1.9791348897991063,-245.40838,-30.11
152,Hufflepuff,Winnie,Wentworth,2001-04-04,0,23669.0,558.3641462242324,5.073431532145102,-5.5836414622423245,5.585,-616.1168194449317,376.8050967460728,8.914703349116285,1053.2676951431283,8.941348503657181,0.6866273082561486,-242.00694,-16.34
153,Slytherin,Vickie,Candelaria,1997-10-02,1,26557.0,-743.6957960459201,-5.226165460163067,7.4369579604592015,-3.759,-698.4912868660465,352.85125591754206,6.764206365844292,1072.2308018376789,10.83414900680702,1.4907515459363736,-245.94679,-102.6
154,Hufflepuff,Julianna,Doran,2000-08-01,1,28482.0,825.5019412022267,8.573561389386674,-8.255019412022268,2.796,-148.64231851421792,323.6682537657317,1.1606146231500718,1020.930905781208,-1.0914794975924509,-1.0842520248957432,-247.42257,75.19
155,Ravenclaw,Velma,Coles,1998-10-16,1,61099.0,-596.7967703662614,3.8589071451549217,5.967967703662612,5.475,601.8294245945518,627.5167873338708,5.064972375064622,1054.6195020715386,7.129772149091573,-0.187130321426284,-230.28325,-30.58
156,Gryffindor,Shayne,Slayton,1999-09-23,1,46520.0,220.8153067333725,-7.674307289259994,-2.208153067333725,2.975,-835.3002102931459,544.6111192485308,-6.036172918782129,924.1644598010924,0.2824199669950067,0.4407498928480383,-256.0132,191.7
157,Slytherin,Lacy,Mcgowan,1998-01-15,1,16697.0,-604.2535200802579,-3.3465421004709817,6.042535200802579,-4.936,-415.4256160551609,430.2352909227532,4.523608767613091,1047.57732961767,11.389266285479364,0.5220276886302291,-245.75565,-2.64
158,Ravenclaw,Janelle,Salazar,2001-09-03,1,44757.0,568.2809648067849,7.657913855354771,-5.682809648067849,3.999,-529.9841743868873,391.1234753127249,3.363899265929084,1045.7575185934022,3.652441660432172,0.0530533287020291,-244.60007,42.74
159,Ravenclaw,Patty,Prince,1999-06-12,0,58984.0,-479.7182211048664,7.116839373647253,4.797182211048663,5.629,500.676850431328,595.3515164964689,5.63487840092072,1050.2716194006905,5.813837054637864,1.0509895408601886,-229.58248,-14.56
160,Gryffindor,Angie,Ladner,2001-06-01,1,42559.0,547.6233911005722,-5.5274318566456255,-5.476233911005721,3.961,-833.5692481659023,587.7793489345446,-6.0267602045152175,926.7178816605892,2.5435506081277666,-0.5824170704458294,-255.75059,240.63
161,Hufflepuff,Renato,Sneed,2000-07-10,1,59800.0,462.4728553153282,5.803786856379642,-4.6247285531532825,4.855,-727.8216267580025,435.0270046559933,4.9604359247514775,1061.828921920107,6.907009358766303,-0.3058438462871937,-244.06226,5.59
162,Hufflepuff,Marjorie,Boyer,2001-10-24,1,30403.0,670.8950944689251,4.391258944977983,-6.708950944689251,6.746,-487.8605532930213,390.111484904905,5.6194908438376885,1048.062675974158,5.953459632776758,0.5041670893895411,-243.58725,5.54
163,Hufflepuff,Miles,Aguayo,1999-01-21,0,67074.0,487.39865696892,6.125319934063066,-4.8739865696892,4.927,-639.4080199169638,378.8926306777264,5.444122211574991,1062.1188947882226,4.111309147973256,-0.7294435399420309,-244.82743,-37.96
164,Ravenclaw,Jonas,Rauch,2000-05-19,1,26268.0,-559.9266516397339,5.157632942950904,5.599266516397339,3.733,637.7749571685538,538.4505793272707,4.378175538816984,1057.2653615623883,5.93829682026373,1.1741470684391684,-230.54234,-4.47
165,Hufflepuff,Neville,Barrow,2001-08-01,1,53134.0,292.0726764122092,4.182950443030832,-2.9207267641220915,4.335,-612.9567857126308,441.8065266436088,5.8252416563826825,1055.9546496828025,7.67062566606673,0.3734962655592455,-243.10293,-8.52
166,Gryffindor,Charmaine,Renfro,1999-03-10,1,42850.0,676.6931113578221,-7.287346257330445,-6.766931113578218,2.596,-650.4851386637457,536.6330150743453,-4.656877782539639,915.0064299311674,1.6973962339890702,-1.3744511098742904,-258.97753,201.43
167,Slytherin,Chantal,Goldman,1997-03-09,1,5929.0,-762.844122960454,-2.2776446475152032,7.628441229604538,-2.695,-469.4330258601377,412.47623732750094,5.486221253980689,1043.103486612882,9.93290685140921,-0.0904994502094588,-241.55524,-11.34
168,Ravenclaw,Wilfred,Giordano,1999-06-02,0,30053.0,-452.8449277444371,5.825962656239157,4.5284492774443725,4.721,653.0409694591457,591.3579303110392,4.912170248431817,1066.5664211552298,8.485303622260673,0.944549578636161,-229.33393,8.3
169,Gryffindor,Lindy,Gracia,1998-01-14,1,33563.0,747.4469702535724,-8.64865175490565,-7.474469702535724,1.444,-475.4161820714312,576.4978364268268,-1.9217785850832687,927.927729784298,7.4042233967580975,2.4163300363470577,-258.6056,188.6
170,Ravenclaw,Trista,Gantt,2001-10-21,0,59061.0,-360.8194982612361,4.90991620307176,3.6081949826123614,6.265,932.4176116559056,670.4428896193707,4.034883257686069,1070.0684781678726,8.380733514904593,-0.2371991203173636,-229.56059,-9.89
171,Gryffindor,Jung,Layman,2001-04-20,1,71739.0,559.1322739053422,-5.130720381382153,-5.591322739053424,3.42,-684.3185624466577,604.2878170704461,-6.146592154264291,930.8097863560076,1.2329291848727184,-0.486518640717574,-257.05137,205.67
172,Gryffindor,Amelia,Sharp,2000-12-24,0,29517.0,705.1179450496028,-6.214961226617062,-7.051179450496028,4.624,-525.6287641512296,551.139509568161,-3.736088586127385,932.011620083677,3.2488939519361857,-0.0726339450326985,-255.1041,198.41
173,Hufflepuff,Shanon,Warfield,1999-09-11,1,44780.0,552.6648019506729,6.626552730368086,-5.5266480195067285,3.067,-136.33194161758522,363.1465862013903,0.2985778801853458,1025.7858806249276,-1.4152138067268432,0.5765214629924764,-246.70308,49.97
174,Gryffindor,Jessie,Erwin,1999-10-08,1,30430.0,479.0278531009412,-7.746425560329512,-4.790278531009412,4.223,-230.823816414727,547.3632662681209,-3.1500769102897506,937.0351703486084,2.705375658939249,0.752805429192182,-253.59114,152.69
175,Gryffindor,Leilani,Stamps,1997-08-06,0,32842.0,516.9490913529813,-5.335326548245293,-5.169490913529813,6.2,-103.07165149996366,615.8067681292675,-3.3020854280115364,958.6437562334436,4.698396542274965,-0.575189445382816,-249.43561,171.32
176,Ravenclaw,Cecil,Tovar,2000-04-18,1,66624.0,-485.3962837656369,1.905257349101088,4.853962837656369,6.227,731.8967317822351,651.4186513041814,7.175404995506983,1067.9856868260554,10.194201140117906,0.5669853088986707,-230.50917,-74.41
177,Hufflepuff,Reva,Stewart,1998-11-16,0,69954.0,257.2919020469263,3.73364165491103,-2.572919020469264,6.916,-466.67050735876455,417.28147772160327,8.647227112316562,1048.8596565823514,5.302052969580574,-0.6520156233292221,-241.15766,-90.7
178,Gryffindor,Emil,Harr,2001-04-28,0,56805.0,306.9303529143055,-5.412419543517469,-3.069303529143056,4.994,-210.17831880027333,615.3631641719568,-4.4702419025354905,969.7401427886904,3.199228413116252,-0.0042478946771675,-250.51626,143.62
179,Hufflepuff,Juan,Daniel,1998-09-30,0,88229.0,184.3132966036434,1.9376656277622155,-1.8431329660364344,6.267,-427.3880128856544,394.98893183953726,5.6141456744214295,1061.6670612026358,2.216172615265963,-2.52462504394912,-244.25496,-119.21
180,Hufflepuff,Leandro,Mcdaniels,1997-09-06,1,57086.0,606.6362612521184,4.741617780361828,-6.066362612521184,6.266,-438.8510790555371,370.37228964615446,7.679612102633332,1049.626521514556,4.707753136768993,-0.5810712547594662,-244.12828,-62.42
181,Hufflepuff,Lyman,Behrens,1997-09-01,0,57393.0,545.5868185538467,3.840978664670317,-5.455868185538467,6.368,-896.5237810296281,424.1314001560468,4.808167967468231,1079.914498691778,8.11810286058293,0.8962316231227879,-244.93876,-15.18
182,Gryffindor,Micaela,Valdes,1998-03-19,1,42933.0,399.1178458383049,-5.549933778261311,-3.9911784583830494,5.233,-395.5753502369412,606.656082071099,-3.2726176873087933,974.7555602147248,5.697827403852696,0.4786732767987737,-250.45348,154.55
183,Ravenclaw,Tamra,Elrod,1999-11-12,0,56803.0,-365.1532030400437,6.0874448820419085,3.651532030400437,6.699,687.0859066376332,637.6132211474691,4.0008688677715005,1066.4105332046995,7.08966890303517,0.2927408138853414,-229.46123,-2.03
184,Hufflepuff,Wes,Dillon,1999-08-23,0,62135.0,222.82775706040024,6.273324357618692,-2.2282775706040017,1.725,-596.0573158174948,420.69438457643577,4.0189947490943005,1054.2611655955145,5.322646475585475,0.3388603845793694,-244.70598,10.46
185,Slytherin,Roosevelt,Cruz,2001-03-05,1,45162.0,-371.6415253083115,-4.943742616133272,3.7164152530831154,-5.447,-509.66964370513153,407.5263941790734,3.2092111318935137,1071.3130286303024,10.817768658033463,1.0897514350032813,-251.25924,-48.11
186,Ravenclaw,Kurtis,Gilbert,1999-08-22,1,79921.0,-362.7809783382849,4.994598845871492,3.62780978338285,6.661,659.9753170166288,571.2755859306069,4.5430171582519625,1050.249444758528,2.5641565046084933,-0.6075281623329161,-232.57179,-65.64
